image_path,class_label,attributes,caption,split,instance_id,image_path_fixed
images\team14_water_bottle (5).jpg,tableware_water_bottle,color:blue;material:plastic;condition:used;size:small,BLUE PLASTIC waterbottle of SMALL size and used condition,train,TEAM14_BLUEBOTTLE_A,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (5).jpg
images\team14_water_bottle (6).jpg,tableware_water_bottle,color:silver;material:metal;condition:used;size:large,SILVER metal waterbottle of large size and used condition,train,TEAM14_SILVERBOTTLE_C,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (6).jpg
images\team14_water_bottle (7).jpg,tableware_water_bottle,color:black;material:plastic;condition:used;size:medium,BLACK PLASTIC waterbottle of MEDIUM size and used condition,train,TEAM14_BLACKBOTTLE_B,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (7).jpg
images\team14_water_bottle (8).jpg,tableware_water_bottle,color:blue;material:plastic;condition:used;size:small,BLUE PLASTIC waterbottle of large size and used condition,train,TEAM14_BLUEBOTTLE_C,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (8).jpg
images\team14_water_bottle (9).jpg,tableware_water_bottle,color:black;material:plastic;condition:used;size:small,BLACK PLASTIC waterbottle of SMALL size and used condition,train,TEAM14_BLACKBOTTLE_C,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (9).jpg
images\team14_water_bottle (10).jpg,tableware_water_bottle,color:silver;material:metal;condition:used;size:large,SILVER metal waterbottle of large size and used condition,train,TEAM14_SILVERBOTTLE_D,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (10).jpg
images\team14_water_bottle (11).jpg,tableware_water_bottle,color:black;material:plastic;condition:used;size:small,BLACK PLASTIC waterbottle of SMALL size and used condition,train,TEAM14_BLACKBOTTLE_D,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (11).jpg
images\team14_water_bottle (12).jpg,tableware_water_bottle,color:blue;material:plastic;condition:used;size:small,BLUE PLASTIC waterbottle of SMALL size and used condition,val,TEAM14_BLUEBOTTLE_D,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (12).jpg
images\team14_water_bottle (13).jpg,tableware_water_bottle,color:black;material:plastic;condition:new;size:large,SILVER PLASTIC waterbottle of large size and used condition,val,TEAM14_BLACKBOTTLE_AP,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (13).jpg
images\team14_water_bottle (14).jpg,tableware_water_bottle,color:black;material:plastic;condition:used;size:small,BLACK PLASTIC metal waterbottle of SMALL size and used condition,train,TEAM14_BLACKBOTTLE_E,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (14).jpg
images\team14_water_bottle (15).jpg,tableware_water_bottle,color:silver;material:metal;condition:used;size:large,SILVER METAL waterbottle of LARGE size and used condition,val,TEAM14_SILVERBOTTLE_E,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (15).jpg
images\team14_water_bottle (16).jpg,tableware_water_bottle,color:transparent;material:unknown;condition:used;size:large,GLASS waterbottle of LARGE size and used condition,val,TEAM14_TRANSPARENTBOTTLE_C,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (16).jpg
images\team14_water_bottle (17).jpg,tableware_water_bottle,color:black;material:metal;condition:used;size:medium,BLACK METAL waterbottle of MEDIUM size and used condition,train,TEAM14_BLACKBOTTLE_F,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (17).jpg
images\team14_water_bottle (18).jpg,tableware_water_bottle,color:black;material:metal;condition:used;size:medium,BLACK METAL waterbottle of MEDIUM size and used condition,train,TEAM14_BLACKBOTTLE_G,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (18).jpg
images\team14_water_bottle (19).jpg,tableware_water_bottle,color:black;material:metal;condition:used;size:large,BLACK METAL waterbottle of LARGE size and used condition,train,TEAM14_BLACKBOTTLE_H,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (19).jpg
images\team14_water_bottle (20).jpg,tableware_water_bottle,color:black;material:plastic;condition:used;size:small,BLACK PLASTIC waterbottle of SMALL size and used condition,train,TEAM14_BLACKBOTTLE_I,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (20).jpg
images\team14_water_bottle (21).jpg,tableware_water_bottle,color:black;material:plastic;condition:new;size:large,BLACK PLASTIC waterbottle of LARGE size and NEW condition,train,TEAM14_BLACKBOTTLE_J,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (21).jpg
images\team14_water_bottle (22).jpg,tableware_water_bottle,color:transparent;material:unknown;condition:used;size:large,GLASS  waterbottle of LARGE size and used condition,train,TEAM14_TRANSPARENTBOTTLE_D,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (22).jpg
images\team14_water_bottle (23).jpg,tableware_water_bottle,color:black;material:plastic;condition:used;size:large,BLACK PLASTIC waterbottle of LARGE size and used condition,train,TEAM14_BLACKBOTTLE_K,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (23).jpg
images\team14_water_bottle (24).jpg,tableware_water_bottle,color:black;material:plastic;condition:used;size:large,BLACK PLASTIC waterbottle of LARGE size and used condition,train,TEAM14_BLACKBOTTLE_L,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (24).jpg
images\team14_water_bottle (25).jpg,tableware_water_bottle,color:black;material:plastic;condition:used;size:large,BLACK PLASTIC waterbottle of LARGE size and used condition,train,TEAM14_BLACKBOTTLE_M,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (25).jpg
images\team14_water_bottle (26).jpg,tableware_water_bottle,color:black;material:plastic;condition:used;size:large,BLACK PLASTIC waterbottle of LARGE size and used condition,train,TEAM14_BLACKBOTTLE_N,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (26).jpg
images\team14_water_bottle (27).jpg,tableware_water_bottle,color:silver;material:metal;condition:used;size:large,SILVER METAL waterbottle of LARGE size and used condition,val,TEAM14_SILVERBOTTLE_AD,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (27).jpg
images\team14_water_bottle (28).jpg,tableware_water_bottle,color:black;material:plastic;condition:used;size:medium,BLACK PLASTIC waterbottle of LARGE size and used condition,train,TEAM14_BLACKBOTTLE_O,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (28).jpg
images\team14_water_bottle (29).jpg,tableware_water_bottle,color:silver;material:metal;condition:used;size:medium,SILVER METAL waterbottle of MEDIUM size and used condition,train,TEAM14_SILVERBOTTLE_F,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (29).jpg
images\team14_water_bottle (30).jpg,tableware_water_bottle,color:black;material:metal;condition:used;size:large,BLACK METAL waterbottle of LARGE size and used condition,train,TEAM14_BLACKBOTTLE_P,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (30).jpg
images\team14_water_bottle (31).jpg,tableware_water_bottle,color:green;material:metal;condition:used;size:medium,GREEN METAL waterbottle of MEDIUM size and used condition,train,TEAM14_GREENBOTTLE_A,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (31).jpg
images\team14_water_bottle (32).jpg,tableware_water_bottle,color:blue;material:plastic;condition:used;size:small,BLUE PLASTIC waterbottle of SMALL size and used condition,val,TEAM14_BLUEBOTTLE_B,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (32).jpg
images\team14_water_bottle (33).jpg,tableware_water_bottle,color:black;material:plastic;condition:used;size:unknown,BLACK PLASTIC waterbottle of used condition,train,TEAM14_BLACKBOTTLE_Q,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (33).jpg
images\team14_water_bottle (34).jpg,tableware_water_bottle,color:blue;material:plastic;condition:used;size:small,BLUE PLASTIC waterbottle of SMALL size and used condition,train,TEAM14_BLUEBOTTLE_E,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (34).jpg
images\team14_water_bottle (35).jpg,tableware_water_bottle,color:silver;material:metal;condition:used;size:large,SILVER METAL waterbottle of LARGE size and used condition,val,TEAM14_SILVERBOTTLE_H,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (35).jpg
images\team14_water_bottle (36).jpg,tableware_water_bottle,color:transparent;material:plastic;condition:used;size:medium,PLASTIC water bottle of MEDIUM size and used condition,train,TEAM14_TRANSPARENTBOTTLE_F,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (36).jpg
images\team14_water_bottle (37).jpg,tableware_water_bottle,color:black;material:plastic;condition:new;size:small,BLACK PLASTIC waterbottle of SMALL size and NEW condition,train,TEAM14_BLACKBOTTLE_R,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (37).jpg
images\team14_water_bottle (38).jpg,tableware_water_bottle,color:black;material:plastic;condition:used;size:large,BLACK PLASTIC waterbottle of LARGE size and used condition,train,TEAM14_BLACKBOTTLE_S,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (38).jpg
images\team14_water_bottle (39).jpg,tableware_water_bottle,color:green;material:metal;condition:used;size:medium,GREEN METAL waterbottle of MEDIUM size and used condition,train,TEAM14_GREENBOTTLE_B,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (39).jpg
images\team14_water_bottle (40).jpg,tableware_water_bottle,color:black;material:plastic;condition:used;size:medium,BLACK PLASTIC waterbottle of MEDIUM size and used condition,train,TEAM14_BLACKBOTTLE_T,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (40).jpg
images\team14_water_bottle (41).jpg,tableware_water_bottle,color:silver;material:metal;condition:used;size:large,SILVER METAL waterbottle of LARGE size and used condition,train,TEAM14_SILVERBOTTLE_I,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (41).jpg
images\team14_water_bottle (42).jpg,tableware_water_bottle,color:transparent;material:plastic;condition:used;size:medium,PLASTIC waterbottle of MEDIUM size and used condition,val,TEAM14_TRANSPARENTBOTTLE_G,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (42).jpg
images\team14_water_bottle (43).jpg,tableware_water_bottle,color:black;material:rubber;condition:used;size:small,BLACK RUBBER waterbottle of SMALL size and used condition,train,TEAM14_BLACKBOTTLE_AQ,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (43).jpg
images\team14_water_bottle (44).jpg,tableware_water_bottle,color:green;material:metal;condition:used;size:medium,GREEN METAL waterbottle of MEDIUM size and used condition,train,TEAM14_GREENBOTTLE_C,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (44).jpg
images\team14_water_bottle (45).jpg,tableware_water_bottle,color:transparent;material:unknown;condition:used;size:large,GLASS waterbottle of LARGE size and used condition,train,TEAM14_TRANSPARENTBOTTLE_H,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (45).jpg
images\team14_water_bottle (46).jpg,tableware_water_bottle,color:silver;material:metal;condition:used;size:large,SILVER METAL waterbottle of LARGE size and used condition,train,TEAM14_SILVERBOTTLE_J,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (46).jpg
images\team14_water_bottle (47).jpg,tableware_water_bottle,color:black;material:rubber;condition:used;size:small,BLACK RUBBER waterbottle of SMALL size and used condition,train,TEAM14_BLACKBOTTLE_U,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (47).jpg
images\team14_water_bottle (48).jpg,tableware_water_bottle,color:silver;material:metal;condition:used;size:unknown,SILVER METAL waterbottle of used condition,val,TEAM14_SILVERBOTTLE_K,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (48).jpg
images\team14_water_bottle (49).jpg,tableware_water_bottle,color:silver;material:metal;condition:used;size:large,SILVER METAL waterbottle of LARGE size and used condition,train,TEAM14_SILVERBOTTLE_L,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (49).jpg
images\team14_water_bottle (50).jpg,tableware_water_bottle,color:transparent;material:plastic;condition:used;size:medium,PLASTIC waterbottle of MEDIUM size and used condition,train,TEAM14_TRANSPARENTBOTTLE_B,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (50).jpg
images\team14_water_bottle (51).jpg,tableware_water_bottle,color:black;material:rubber;condition:used;size:small,BLACK RUBEER waterbottle of SMALL size and used condition,train,TEAM14_BLACKBOTTLE_AR,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (51).jpg
images\team14_water_bottle (52).jpg,tableware_water_bottle,color:silver;material:metal;condition:new;size:unknown,SILVER METAL waterbottle of NEW condition,train,TEAM14_SILVERBOTTLE_AE,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (52).jpg
images\team14_water_bottle (53).jpg,tableware_water_bottle,color:green;material:plastic;condition:new;size:unknown,GREEN PLASTIC waterbottle of NEW condition,train,TEAM14_GREENBOTTLE_D,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (53).jpg
images\team14_water_bottle (54).jpg,tableware_water_bottle,color:black;material:plastic;condition:used;size:medium,BLACK PLASTIC waterbottle of MEDIUM size and used condition,train,TEAM14_BLACKBOTTLE_V,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (54).jpg
images\team14_water_bottle (55).jpg,tableware_water_bottle,color:green;material:metal;condition:used;size:medium,GREEN METAL waterbottle of MEDIUM size and used condition,val,TEAM14_GREENBOTTLE_E,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (55).jpg
images\team14_water_bottle (56).jpg,tableware_water_bottle,color:transparent;material:plastic;condition:used;size:medium,PLASTIC waterbottle of MEDIUM size and used condition,train,TEAM14_TRANSPARENTBOTTLE_I,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (56).jpg
images\team14_water_bottle (57).jpg,tableware_water_bottle,color:black;material:unknown;condition:new;size:unknown,BLACK waterbottle of NEW condition,val,TEAM14_BLACKBOTTLE_W,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (57).jpg
images\team14_water_bottle (58).jpg,tableware_water_bottle,color:black;material:plastic;condition:used;size:medium,BLACK PLASTIC waterbottle of MEDIUM size and used condition,train,TEAM14_BLACKBOTTLE_X,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (58).jpg
images\team14_water_bottle (59).jpg,tableware_water_bottle,color:silver;material:metal;condition:new;size:large,SILVER METAL waterbottle of LARGE size and used condition,val,TEAM14_SILVERBOTTLE_M,/content/drive/MyDrive/DL_project/project/data/images/team14_water_bottle (59).jpg
